provider_name,address,PRVDR_NUM,state,zip,SRVY_DT,SRVY_CYC_CD,DFCNCY_TAG_NUM,tagcount_lastsurv,tagcount_complaint
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-0586,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-0622,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-1014,31.0,
BEST HOME CARE CORPORATION,9500 NW 77 AVE STE 18,108178,FL,33016,2018-08-16,Standard,G-1022,31.0,
"PALM BEACH HOME HEALTH, INC.",2150 S CONGRESS AVE,108182,FL,33406,2017-03-23,Standard,G-0158,2.0,
"PALM BEACH HOME HEALTH, INC.",2150 S CONGRESS AVE,108182,FL,33406,2017-03-23,Standard,G-0802,2.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0001,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0004,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0006,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0007,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0009,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0013,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0019,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0021,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0023,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0024,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0029,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0031,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0032,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0033,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0034,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0036,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0037,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,E-0039,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,G-0446,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,G-0536,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,G-0574,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,G-0576,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,G-0582,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,G-0682,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,G-0716,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,G-0956,27.0,
"AMER-CU HOME CARE, INC.",3271 NW 7TH ST STE 210-212,108192,FL,33125,2018-03-12,Standard,G-0984,27.0,
DOCTORS CHOICE HOME CARE,5979 VINELAND RD STE 315,108195,FL,32819,2017-05-04,Standard,G-0158,2.0,
DOCTORS CHOICE HOME CARE,5979 VINELAND RD STE 315,108195,FL,32819,2017-05-04,Standard,G-0606,2.0,
AT HOME COMPANION OF FLORIDA INC,968 E OSCEOLA PARKWAY,108196,FL,34744,2018-03-21,Standard,E-0006,6.0,
AT HOME COMPANION OF FLORIDA INC,968 E OSCEOLA PARKWAY,108196,FL,34744,2018-03-21,Standard,E-0009,6.0,
AT HOME COMPANION OF FLORIDA INC,968 E OSCEOLA PARKWAY,108196,FL,34744,2018-03-21,Standard,E-0031,6.0,
AT HOME COMPANION OF FLORIDA INC,968 E OSCEOLA PARKWAY,108196,FL,34744,2018-03-21,Standard,E-0032,6.0,
AT HOME COMPANION OF FLORIDA INC,968 E OSCEOLA PARKWAY,108196,FL,34744,2018-03-21,Standard,E-0036,6.0,
AT HOME COMPANION OF FLORIDA INC,968 E OSCEOLA PARKWAY,108196,FL,34744,2018-03-21,Standard,E-0039,6.0,
FLAGLER HOME CARE LLC,301 HEALTH PARK BLVD STE 327,108211,FL,32086,2018-09-06,Complaint,G-1026,,1.0
FLAGLER HOME CARE LLC,301 HEALTH PARK BLVD STE 327,108211,FL,32086,2019-01-10,Standard,G-0432,4.0,1.0
FLAGLER HOME CARE LLC,301 HEALTH PARK BLVD STE 327,108211,FL,32086,2019-01-10,Standard,G-0436,4.0,1.0
FLAGLER HOME CARE LLC,301 HEALTH PARK BLVD STE 327,108211,FL,32086,2019-01-10,Standard,G-0444,4.0,1.0
FLAGLER HOME CARE LLC,301 HEALTH PARK BLVD STE 327,108211,FL,32086,2019-01-10,Standard,G-0536,4.0,1.0
ST VINCENTS HOME HEALTH,2651 PARK ST,108215,FL,32204,2017-06-22,Standard,G-0158,7.0,
ST VINCENTS HOME HEALTH,2651 PARK ST,108215,FL,32204,2017-06-22,Standard,G-0188,7.0,
ST VINCENTS HOME HEALTH,2651 PARK ST,108215,FL,32204,2017-06-22,Standard,G-0476,7.0,
ST VINCENTS HOME HEALTH,2651 PARK ST,108215,FL,32204,2017-06-22,Standard,G-0536,7.0,
ST VINCENTS HOME HEALTH,2651 PARK ST,108215,FL,32204,2017-06-22,Standard,G-0590,7.0,
ST VINCENTS HOME HEALTH,2651 PARK ST,108215,FL,32204,2017-06-22,Standard,G-0606,7.0,
ST VINCENTS HOME HEALTH,2651 PARK ST,108215,FL,32204,2017-06-22,Standard,G-1022,7.0,
HELPING HANDS HOME CARE INC,1740 SE 18TH ST #1103,108226,FL,34471,2017-06-29,Standard,G-0158,3.0,
HELPING HANDS HOME CARE INC,1740 SE 18TH ST #1103,108226,FL,34471,2017-06-29,Standard,G-0984,3.0,
HELPING HANDS HOME CARE INC,1740 SE 18TH ST #1103,108226,FL,34471,2017-06-29,Standard,G-1022,3.0,
BETTER @ HOME,1554 BELLA CRUZ DR,108235,FL,32162,2019-01-31,Standard,G-0682,1.0,
MEDI HOME HEALTH AGENCY,2525 N PALAFOX ST STE B,108240,FL,32501,2018-03-02,Standard,G-0578,7.0,4.0
MEDI HOME HEALTH AGENCY,2525 N PALAFOX ST STE B,108240,FL,32501,2018-03-02,Standard,G-0580,7.0,4.0
MEDI HOME HEALTH AGENCY,2525 N PALAFOX ST STE B,108240,FL,32501,2018-03-02,Standard,G-0590,7.0,4.0
MEDI HOME HEALTH AGENCY,2525 N PALAFOX ST STE B,108240,FL,32501,2018-03-02,Standard,G-0642,7.0,4.0
MEDI HOME HEALTH AGENCY,2525 N PALAFOX ST STE B,108240,FL,32501,2018-03-02,Standard,G-0682,7.0,4.0
MEDI HOME HEALTH AGENCY,2525 N PALAFOX ST STE B,108240,FL,32501,2018-03-02,Standard,G-0710,7.0,4.0
MEDI HOME HEALTH AGENCY,2525 N PALAFOX ST STE B,108240,FL,32501,2018-03-02,Standard,G-0808,7.0,4.0
MEDI HOME HEALTH AGENCY,2525 N PALAFOX ST STE B,108240,FL,32501,2018-11-01,Complaint,G-0580,,4.0
MEDI HOME HEALTH AGENCY,2525 N PALAFOX ST STE B,108240,FL,32501,2018-11-01,Complaint,G-0590,,4.0
MEDI HOME HEALTH AGENCY,2525 N PALAFOX ST STE B,108240,FL,32501,2018-11-01,Complaint,G-0682,,4.0
MEDI HOME HEALTH AGENCY,2525 N PALAFOX ST STE B,108240,FL,32501,2018-11-01,Complaint,G-0702,,4.0
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,E-0017,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,E-0037,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0440,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0514,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0536,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0574,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0576,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0578,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0582,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0584,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0600,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0608,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0682,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0750,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0768,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0798,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0800,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0808,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0812,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0814,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0818,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0962,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-0982,24.0,
CARE ONE HOME HEALTH INC,5600 SW 135TH AVE STE 211,108248,FL,33183,2018-09-06,Standard,G-1018,24.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,E-0009,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,E-0013,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,E-0019,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,E-0024,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,E-0029,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,E-0031,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,E-0032,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,E-0033,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,E-0034,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,E-0037,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,G-0414,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,G-0446,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,G-0576,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,G-0622,15.0,
ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD STE 1P,108250,FL,33172,2018-02-13,Standard,G-0716,15.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,E-0006,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,E-0013,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,E-0019,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,E-0036,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,E-0039,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,G-0142,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,G-0158,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,G-0242,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,G-0243,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,G-0370,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,G-0384,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,G-0580,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,G-0582,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,G-0726,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,G-0940,16.0,
AMERICAN NURSES,1510 E COLONIAL DR STE 101,108258,FL,32803,2017-12-15,Standard,G-0948,16.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0001,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0004,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0006,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0007,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0009,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0013,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0019,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0021,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0023,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0024,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0029,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0030,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0031,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0032,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0033,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0034,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0036,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0037,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,E-0039,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,G-0414,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,G-0446,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,G-0574,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,G-0584,24.0,
"HOME CARE RESOURCES HOME HEALTH AGENCY, INC.",5979 NW 151ST STREET STE 234,108265,FL,33014,2018-06-14,Standard,G-0984,24.0,
ADVANTIS HOME CARE INC,7260 SW 39TH TER UNIT A,108275,FL,33155,2019-01-03,Complaint,G-0434,,10.0
ADVANTIS HOME CARE INC,7260 SW 39TH TER UNIT A,108275,FL,33155,2019-01-03,Complaint,G-0436,,10.0
ADVANTIS HOME CARE INC,7260 SW 39TH TER UNIT A,108275,FL,33155,2019-01-03,Complaint,G-0572,,10.0
ADVANTIS HOME CARE INC,7260 SW 39TH TER UNIT A,108275,FL,33155,2019-01-03,Complaint,G-0574,,10.0
ADVANTIS HOME CARE INC,7260 SW 39TH TER UNIT A,108275,FL,33155,2019-01-03,Complaint,G-0578,,10.0
ADVANTIS HOME CARE INC,7260 SW 39TH TER UNIT A,108275,FL,33155,2019-01-03,Complaint,G-0580,,10.0
ADVANTIS HOME CARE INC,7260 SW 39TH TER UNIT A,108275,FL,33155,2019-01-03,Complaint,G-0590,,10.0
ADVANTIS HOME CARE INC,7260 SW 39TH TER UNIT A,108275,FL,33155,2019-01-03,Complaint,G-0600,,10.0
ADVANTIS HOME CARE INC,7260 SW 39TH TER UNIT A,108275,FL,33155,2019-01-03,Complaint,G-0710,,10.0
ADVANTIS HOME CARE INC,7260 SW 39TH TER UNIT A,108275,FL,33155,2019-01-03,Complaint,G-0984,,10.0
THE NURSES GUILD,2261 NE 36 ST STE 1,108276,FL,33064,2017-11-02,Standard,G-0175,3.0,
THE NURSES GUILD,2261 NE 36 ST STE 1,108276,FL,33064,2017-11-02,Standard,G-0182,3.0,
THE NURSES GUILD,2261 NE 36 ST STE 1,108276,FL,33064,2017-11-02,Standard,G-0574,3.0,
ANGELS CARE HOME HEALTH INC,2260 SW 8TH ST STE 301,108289,FL,33125,2019-03-21,Standard,E-0006,10.0,
ANGELS CARE HOME HEALTH INC,2260 SW 8TH ST STE 301,108289,FL,33125,2019-03-21,Standard,E-0009,10.0,
ANGELS CARE HOME HEALTH INC,2260 SW 8TH ST STE 301,108289,FL,33125,2019-03-21,Standard,E-0013,10.0,
ANGELS CARE HOME HEALTH INC,2260 SW 8TH ST STE 301,108289,FL,33125,2019-03-21,Standard,E-0039,10.0,
ANGELS CARE HOME HEALTH INC,2260 SW 8TH ST STE 301,108289,FL,33125,2019-03-21,Standard,G-0536,10.0,
ANGELS CARE HOME HEALTH INC,2260 SW 8TH ST STE 301,108289,FL,33125,2019-03-21,Standard,G-0574,10.0,
ANGELS CARE HOME HEALTH INC,2260 SW 8TH ST STE 301,108289,FL,33125,2019-03-21,Standard,G-0582,10.0,
ANGELS CARE HOME HEALTH INC,2260 SW 8TH ST STE 301,108289,FL,33125,2019-03-21,Standard,G-0798,10.0,
ANGELS CARE HOME HEALTH INC,2260 SW 8TH ST STE 301,108289,FL,33125,2019-03-21,Standard,G-0814,10.0,
ANGELS CARE HOME HEALTH INC,2260 SW 8TH ST STE 301,108289,FL,33125,2019-03-21,Standard,G-1012,10.0,
PINNACLE HOME CARE OF PINELLAS INC,1787 S PINELLAS AVE STE 600,108290,FL,34689,2018-01-11,Standard,G-0158,3.0,
PINNACLE HOME CARE OF PINELLAS INC,1787 S PINELLAS AVE STE 600,108290,FL,34689,2018-01-11,Standard,G-0580,3.0,
PINNACLE HOME CARE OF PINELLAS INC,1787 S PINELLAS AVE STE 600,108290,FL,34689,2018-01-11,Standard,G-0582,3.0,
HOSPITAL WITHOUT WALLS OF BROWARD INC,2310 NW THIRD AVE  STE 8,108297,FL,33060,2017-11-02,Standard,G-0170,1.0,
PALMS HOME CARE,1570 LAKEVIEW DR  UNIT H-STE 100,108305,FL,33870,2018-03-08,Standard,G-0454,2.0,
PALMS HOME CARE,1570 LAKEVIEW DR  UNIT H-STE 100,108305,FL,33870,2018-03-08,Standard,G-0608,2.0,
"RELIANCE HOME HEALTH CARE, LLC",3918 VIA POINCIANA DR STE 7,108315,FL,33467,2018-01-11,Standard,G-0170,1.0,
CONCIERGE HOME CARE,620 S LAKE ST  STE 3,108320,FL,34748,2017-04-27,Standard,G-0186,2.0,1.0
CONCIERGE HOME CARE,620 S LAKE ST  STE 3,108320,FL,34748,2017-04-27,Standard,G-0606,2.0,1.0
CONCIERGE HOME CARE,620 S LAKE ST  STE 3,108320,FL,34748,2019-01-02,Complaint,G-0598,,1.0
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,E-0009,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,E-0030,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,E-0039,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,G-0372,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,G-0536,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,G-0546,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,G-0574,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,G-0582,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,G-0682,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,G-0716,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,G-0768,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,G-0800,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,G-0812,14.0,
PREFERRED HOME HEALTH AGENCY INC,13831 SW 59 STREET SUITE 105,108322,FL,33183,2018-07-26,Standard,G-0984,14.0,
SERENITY HOME HEALTH CARE INC,7925 NW 12 ST   STE 101,108324,FL,33126,2018-03-19,Complaint,G-0550,,11.0
SERENITY HOME HEALTH CARE INC,7925 NW 12 ST   STE 101,108324,FL,33126,2018-03-19,Complaint,G-0574,,11.0
SERENITY HOME HEALTH CARE INC,7925 NW 12 ST   STE 101,108324,FL,33126,2018-03-19,Complaint,G-0584,,11.0
SERENITY HOME HEALTH CARE INC,7925 NW 12 ST   STE 101,108324,FL,33126,2018-03-19,Complaint,G-0588,,11.0
SERENITY HOME HEALTH CARE INC,7925 NW 12 ST   STE 101,108324,FL,33126,2018-03-19,Complaint,G-0590,,11.0
SERENITY HOME HEALTH CARE INC,7925 NW 12 ST   STE 101,108324,FL,33126,2018-03-19,Complaint,G-0606,,11.0
SERENITY HOME HEALTH CARE INC,7925 NW 12 ST   STE 101,108324,FL,33126,2018-03-19,Complaint,G-0716,,11.0
SERENITY HOME HEALTH CARE INC,7925 NW 12 ST   STE 101,108324,FL,33126,2018-03-19,Complaint,G-0726,,11.0
SERENITY HOME HEALTH CARE INC,7925 NW 12 ST   STE 101,108324,FL,33126,2018-03-19,Complaint,G-0798,,11.0
SERENITY HOME HEALTH CARE INC,7925 NW 12 ST   STE 101,108324,FL,33126,2018-03-19,Complaint,G-0808,,11.0
SERENITY HOME HEALTH CARE INC,7925 NW 12 ST   STE 101,108324,FL,33126,2018-03-19,Complaint,G-0968,,11.0
LAKESIDE QUALITY HOME HEALTH CARE INC,725 E MAIN ST STE B,108327,FL,33476,2018-01-31,Standard,G-0680,6.0,
LAKESIDE QUALITY HOME HEALTH CARE INC,725 E MAIN ST STE B,108327,FL,33476,2018-01-31,Standard,G-0682,6.0,
LAKESIDE QUALITY HOME HEALTH CARE INC,725 E MAIN ST STE B,108327,FL,33476,2018-01-31,Standard,G-0700,6.0,
