CMS_ID,Ecosystem_Name,provider_name,address,city,state,zip_code,county,County_count,State_Srv,Ownership_Type,Lab_Service_Binary,Pharm_Service_Binary,Nursing_Service_Binary,PT_Service_Binary,OT_Service_Binary,Speech_Service_Binary,Med_SS_Service_Binary,HH_Aide_Service_Binary,date_certified,quality_of_patient_care_star_rating,hhcahps_survey_summary_star_rating,how_often_the_home_health_team_began_their_patients’_care_in_a_timely_manner,qm_timely_manner_county_ptile,qm_timely_manner_ptile,how_often_the_home_health_team_taught_patients_or_their_family_caregivers_about_their_drugs,qm_teach_drugs_county_ptile,qm_teach_drugs_ptile,how_often_the_home_health_team_checked_patients’_risk_of_falling,qm_risk_falling_county_ptile,qm_risk_falling_ptile,how_often_the_home_health_team_checked_patients_for_depression,qm_depression_county_ptile,qm_depression_ptile,how_often_the_home_health_team_determined_whether_patients_received_a_flu_shot_for_the_currnet_flu_season,qm_flu_shot_county_ptile,qm_flu_shot_ptile,how_often_the_home_health_team_made_sure_that_their_patients_have_received_a_pneumococcal_vaccine_pneumonia_shot,qm_pneum_shot_county_ptile,qm_pneum_shot_ptile,with_diabetes_how_often_the_home_health_team_got_doctor’s_orders_gave_foot_care_and_taught_patients_about_foot_care,qm_diabetes_footcare_county_ptile,qm_diabetes_footcare_ptile,how_often_patients_got_better_at_walking_or_moving_around,qm_improv_mobil_county_ptile,qm_improv_mobil_ptile,how_often_patients_got_better_at_getting_in_and_out_of_bed,qm_improv_trans_county_ptile,qm_improv_trans_ptile,how_often_patients_got_better_at_bathing,qm_bathing_county_ptile,qm_bathing_ptile,how_often_patients_had_less_pain_when_moving_around,qm_pain_moving_county_ptile,qm_pain_moving_ptile,how_often_patients’_breathing_improved,qm_breathing_county_ptile,qm_breathing_ptile,how_often_patients’_wounds_improved_or_healed_after_an_operation,qm_improv_wounds_county_ptile,qm_improv_wounds_ptile,how_often_patients_got_better_at_taking_their_drugs_correctly_by_mouth,qm_correct_meds_county_ptile,qm_correct_meds_ptile,how_often_home_health_patients_had_to_be_admitted_to_the_hospital,qm_admit_hosp_ptile,qm_hosp_admit_ptile_rank,how_often_patients_receiving_home_health_care_needed_urgent_unplanned_care_in_the_er_without_being_admitted,qm_urgent_care_norehosp_county_ptile,qm_urgent_care_no_hosp_ptile,qm_urgent_care_no_hosp_rank,how_often_home_health_patients_who_have_had_a_recent_hospital_stay_had_to_be_re-admitted_to_the_hospital,qm_pac_hosp_admitt_rank,how_often_home_health_patients_who_have_had_a_recent_hospital_stay_received_care_in_the_hospital_emergency_room_without_being_readmitted_to_the_hospital,qm_pac_urgent_care_no_hosp_rank,pred_all_diff_ptile_rank,pred_med_diff_ptile_rank,pred_chf_diff_ptile_rank,pred_med_high_diff_ptile_rank,pred_med_low_diff_ptile_rank,pred_surg_high_risk_diff_ptile_rank,pred_surg_diff_ptile_rank,pred_surg_low_risk_diff_ptile_rank,pred_lung_diff_ptile_rank,pred_all_comp_rate,pred_all_state_rate,pred_med_other_comp_rate,pred_med_other_state_rate,pred_surg_other_comp_rate,pred_surg_other_state_rate,pred_CHF_comp_rate,pred_CHF_state_rate,pred_med_high_comp_rate,pred_med_high_state_rate,pred_med_low_comp_rate,pred_med_low_state_rate,pred_surg_high_comp_rate,pred_surg_high_state_rate,pred_surg_low_comp_rate,pred_surg_low_state_rate,pred_lung_diff_comp_rate,pred_lung_diff_state_rate,percent_of_patients_who_reported_that_their_home_health_team_gave_care_in_a_professional_way,hcaps_prof_care_county_ptile,hcaps_prof_care_ptile,percent_of_patients_who_reported_that_their_home_health_team_communicated_well_with_them,hcaps_communicated_county_ptile,hcaps_communicated_ptile,hcaps_definitely_recommend_county_ptile,hcaps_definitely_recommend_ptile,hcaps_discuss_med_county_ptile,hcaps_discuss_med_ptile,hcaps_prof_care_county_ptile,hcaps_prof_care_ptile,percent_of_patients_who_reported_that_their_home_health_team_discussed_medicines_pain_and_home_safety_with_them,percent_of_patients_who_gave_their_home_health_agency_a_rating_of_9_or_10_on_a_scale_from_0_lowest_to_10_highest,hcaps_above_8_county_ptile,hcaps_above_8_ptile,percent_of_patients_who_reported_yes_they_would_definitely_recommend_the_home_health_agency_to_friends_and_family,hcaps_definitely_recommend_county_ptile,hcaps_definitely_recommend_ptile,alleg_state_mean,alleg_total,rehosp_alleg_state_mean,sub_alleg_state_mean,sub_alleg_sum,total_weight_alleg,alleg_county_mean,total_sub_alleg,total_rehosp_alleg,sub_alleg_county_mean,rehosp_alleg_county_mean,def_county_mean,def_state_mean,def_total,comp_bin_county_mean,comp_bin_state_mean,number_of_completed_surveys,response_rate,CRTFCTN_DT,CRTFCTN_UPDT_DT,Reporting_Month
'109590,FL_Broward,Parx Home Health Care,4700 SHERIDAN ST STE J,HOLLYWOOD,FL,33064,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,04/09/2010,3.0,Not Available,0.919,17.0,13.0,0.972,23.0,19.0,1.0,70.0,71.0,1.0,83.0,87.0,0.636,40.0,17.0,0.6940000000000001,54.0,26.0,,,,0.7340000000000001,31.0,18.0,0.785,47.0,41.0,0.727,22.0,12.0,,,,,,,,,,0.49,13.0,6.0,,,N/A,,,,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,1.0,0.05040595399188092,0.036535859269282815,108.0,1.0,0.16129032258064516,1.0,1.0,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,Not Available,Not Available,20160530,20190422.0,2019/09
'108330,FL_Broward,Perfect Care Inc,5795-B NW 151 ST,MIAMI LAKES,FL,33025,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,07/21/2006,2.0,3,0.9620000000000001,31.0,31.0,0.9540000000000001,16.0,10.0,0.996,24.0,19.0,1.0,83.0,87.0,0.51,25.0,8.0,0.7120000000000001,58.0,30.0,0.934,10.0,12.0,0.6970000000000001,22.0,12.0,0.644,16.0,8.0,0.674,16.0,6.0,0.705,15.0,12.0,0.5489999999999999,9.0,4.0,0.777,8.0,2.0,0.41600000000000004,10.0,4.0,0.174,77.0,D,0.111,46.0,40.0,C,Same As Expected,C,Same As Expected,C,N/A,A,B,N/A,A,B,C,B,A,0.1654735041007257,0.1654796643,0.1869770357951284,0.1968206112,0.07333099539465843,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.07476290969191579,0.0641277957,0.08027026355074385,0.1209888648,0.07415442318291711,0.2041557588,0.91,83.0,80.0,0.8,27.0,17.0,75.0,78.0,11.0,4.0,83.0,80.0,0.66,0.83,42.0,41.0,0.83,75.0,78.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,10.0,0.07096774193548387,0.05886332882273342,103,24,20170202,20190531.0,2019/09
'107780,FL_Broward,Pines Home Health Care Services Inc,5400 S UNIVERSITY DR  STE 409,DAVIE,FL,33305,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,06/10/2003,4.5,3,1.0,92.0,96.0,0.99,45.0,40.0,0.998,32.0,31.0,1.0,83.0,87.0,0.527,28.0,8.0,0.534,27.0,9.0,0.991,37.0,48.0,0.8170000000000001,60.0,59.0,0.762,38.0,30.0,0.8140000000000001,48.0,35.0,0.87,57.0,63.0,0.897,80.0,82.0,0.878,19.0,10.0,0.725,62.0,56.0,0.132,19.0,C,0.11699999999999999,58.0,54.0,C,Same As Expected,C,Same As Expected,C,C,C,B,N/A,C,C,C,B,E,0.1444420917776816,0.1654796643,0.17183775938045825,0.1968206112,0.07333099539465843,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.08027026355074385,0.1209888648,0.054507559799998266,0.2041557588,0.87,52.0,38.0,0.82,38.0,25.0,70.0,74.0,61.0,49.0,52.0,38.0,0.81,0.84,50.0,47.0,0.82,70.0,74.0,0.16610284167794317,3.0,0.05040595399188092,0.036535859269282815,108.0,3.0,0.16129032258064516,3.0,3.0,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,2.0,0.07096774193548387,0.05886332882273342,103,20,20190410,20190429.0,2019/09
'107680,FL_Broward,Pinnacle Home Care,7450 GRIFFIN RD STE 240,DAVIE,FL,33066,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,11/20/2001,4.5,Not Available,1.0,92.0,96.0,1.0,88.0,91.0,1.0,70.0,71.0,1.0,83.0,87.0,0.733,58.0,39.0,0.664,47.0,19.0,1.0,75.0,84.0,0.8740000000000001,80.0,87.0,0.838,67.0,73.0,0.904,77.0,78.0,0.8809999999999999,63.0,66.0,0.737,30.0,20.0,,,,0.841,83.0,86.0,0.138,24.0,C,0.13699999999999998,77.0,82.0,D,Not Available,N/A,Not Available,N/A,N/A,N/A,D,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.84,27.0,14.0,0.86,59.0,56.0,42.0,45.0,36.0,20.0,27.0,14.0,0.76,0.8,29.0,23.0,0.77,42.0,45.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,33,27,20160908,20190123.0,2019/09
'109016,FL_Broward,Prestige Home Care Services Of Broward  Inc.,2450 HOLLYWOOD BLVD STE 102,HOLLYWOOD,FL,33301,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,05/08/2008,3.5,Not Available,1.0,92.0,96.0,1.0,88.0,91.0,1.0,70.0,71.0,1.0,83.0,87.0,0.5,24.0,8.0,0.6609999999999999,46.0,18.0,1.0,75.0,84.0,0.7490000000000001,33.0,22.0,0.698,24.0,13.0,0.924,85.0,88.0,0.841,45.0,49.0,0.539,6.0,3.0,,,,0.677,45.0,32.0,0.239,99.0,E,0.10300000000000001,36.0,30.0,C,Worse Than Expected,D,Same As Expected,C,N/A,N/A,A,N/A,A,B,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.07476290969191579,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.74,7.0,2.0,0.8,27.0,17.0,42.0,45.0,15.0,6.0,7.0,2.0,0.69,0.62,5.0,1.0,0.77,42.0,45.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,21,25,20170411,20170915.0,2019/09
'108412,FL_Broward,Primary Medical Staffing Inc,14125 NW 80TH AVE STE 205,MIAMI LAKES,FL,33025,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,No,Yes,04/10/2007,2.0,Not Available,1.0,92.0,96.0,1.0,88.0,91.0,1.0,70.0,71.0,1.0,83.0,87.0,0.154,5.0,1.0,0.645,41.0,17.0,,,,0.45,4.0,1.0,0.315,2.0,0.0,0.523,5.0,2.0,,,,,,,,,,0.546,21.0,10.0,0.267,100.0,N/A,0.064,8.0,7.0,A,Worse Than Expected,D,Worse Than Expected,D,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,Not Available,Not Available,20150908,20180927.0,2019/09
'109414,FL_Broward,Primary Medical Staffing Inc,3600 RED RD STE 303,MIRAMAR,FL,33332,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,No,Yes,09/08/2009,2.0,Not Available,0.953,27.0,23.0,0.091,1.0,0.0,0.972,9.0,3.0,0.955,20.0,18.0,,,,0.256,8.0,2.0,,,,0.3,1.0,0.0,0.239,1.0,0.0,0.41200000000000003,3.0,1.0,0.382,1.0,0.0,,,,,,,0.389,7.0,3.0,0.115,9.0,B,0.166,94.0,97.0,E,Worse Than Expected,D,Worse Than Expected,D,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,C,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.06106333233641651,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,2.0,0.05040595399188092,0.036535859269282815,108.0,4.0,0.16129032258064516,2.0,2.0,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,2.0,0.07096774193548387,0.05886332882273342,Not Available,Not Available,20150908,20180926.0,2019/09
'107694,FL_Broward,Principle Health Services,11440 N KENDALL DR STE 500,MIAMI,FL,33328,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,02/27/2002,4.5,Not Available,1.0,92.0,96.0,1.0,88.0,91.0,1.0,70.0,71.0,0.9640000000000001,24.0,22.0,0.917,90.0,90.0,0.907,88.0,90.0,1.0,75.0,84.0,1.0,98.0,98.0,0.718,26.0,16.0,0.904,77.0,78.0,0.9520000000000001,85.0,90.0,,,,,,,0.7040000000000001,54.0,45.0,,,N/A,0.115,53.0,48.0,C,Not Available,N/A,Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,Not Available,Not Available,20150502,20180927.0,2019/09
'108085,FL_Broward,Pro-Health Nursing Services  Inc.,2231 N UNIVERSITY DR UNIT C,PEMBROKE PINES,FL,33312,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,07/23/2004,2.0,2,0.9,11.0,8.0,0.9390000000000001,15.0,7.0,0.9790000000000001,14.0,4.0,0.892,7.0,6.0,0.10800000000000001,2.0,1.0,0.061,2.0,0.0,0.495,2.0,0.0,0.6809999999999999,20.0,10.0,0.594,12.0,5.0,0.605,10.0,3.0,0.629,7.0,5.0,0.636,15.0,8.0,,,,0.515,15.0,7.0,,,N/A,,,,N/A,Not Available,N/A,Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.76,9.0,2.0,0.71,8.0,3.0,11.0,6.0,9.0,3.0,9.0,2.0,0.64,0.78,21.0,15.0,0.64,11.0,6.0,0.16610284167794317,3.0,0.05040595399188092,0.036535859269282815,108.0,1.0,0.16129032258064516,3.0,3.0,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,2.0,0.07096774193548387,0.05886332882273342,83,24,20170718,20181218.0,2019/09
'109349,FL_Broward,Professional Nurses Homecare Inc,4330 SHERIDAN ST STE 201-B2,HOLLYWOOD,FL,33021,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,08/25/2009,,Not Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,N/A,Not Available,N/A,Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,Not Available,Not Available,20161117,20181108.0,2019/09
'109604,FL_Broward,Quality Home Health Services  Inc.,2221 N UNIVERSITY DR STE B,PEMBROKE PINES,FL,33309,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,09/24/2010,3.5,Not Available,0.98,44.0,50.0,0.9590000000000001,18.0,12.0,0.8859999999999999,1.0,0.0,0.978,31.0,34.0,0.875,86.0,84.0,0.8540000000000001,81.0,79.0,,,,0.65,15.0,7.0,0.735,30.0,19.0,0.537,6.0,2.0,,,,0.887,78.0,79.0,,,,0.8009999999999999,76.0,78.0,0.0,0.0,N/A,,,,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,Not Available,Not Available,20160730,20170915.0,2019/09
'108200,FL_Broward,Reputable Health Care Inc,5220 S UNIVERSITY DR STE C107,DAVIE,FL,33328,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,08/30/2005,,Not Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,N/A,Not Available,N/A,Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,Not Available,Not Available,20170518,nan,2019/09
'683108,FL_Broward,Robert'S Home Health Agency Inc,9000 SHERIDAN STREET STE 173,PEMBROKE PINES,FL,33066,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,06/10/2013,4.5,Not Available,0.848,5.0,4.0,0.879,9.0,3.0,1.0,70.0,71.0,1.0,83.0,87.0,0.2,7.0,2.0,0.344,10.0,3.0,,,,1.0,98.0,98.0,1.0,98.0,99.0,0.93,87.0,89.0,1.0,98.0,99.0,0.9620000000000001,97.0,95.0,,,,0.618,31.0,18.0,0.133,20.0,C,0.16399999999999998,91.0,96.0,E,Not Available,N/A,Not Available,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,Not Available,Not Available,20160526,20170915.0,2019/09
'109571,FL_Broward,Sierra Lifecare Inc,7200 W COMMERCIAL BLVD STE 206,LAUDERHILL,FL,33322,Broward,155.0,FL,For-Profit,No,No,Yes,No,No,No,No,Yes,12/29/2009,,Not Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,N/A,Not Available,N/A,Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,Not Available,Not Available,20160204,20181218.0,2019/09
'109471,FL_Broward,Silver Lightning Home Health Care  Llc,2880 W OAKLAND PARK BLVD SUITE 221,OAKLAND PARK,FL,33062,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,11/09/2009,2.5,Not Available,0.9520000000000001,26.0,23.0,1.0,88.0,91.0,0.971,8.0,3.0,0.815,3.0,2.0,0.753,64.0,45.0,0.5479999999999999,29.0,10.0,0.9790000000000001,26.0,31.0,0.55,6.0,2.0,0.545,9.0,3.0,0.635,10.0,4.0,0.925,75.0,82.0,,,,,,,0.415,9.0,3.0,0.08800000000000001,2.0,N/A,0.08900000000000001,22.0,17.0,B,Same As Expected,C,Same As Expected,C,N/A,N/A,E,N/A,B,A,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.08379994087018598,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.67,1.0,0.0,0.56,1.0,0.0,3.0,1.0,25.0,10.0,1.0,0.0,0.72,0.56,3.0,0.0,0.48,3.0,1.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,9,12,20151017,20181108.0,2019/09
'108304,FL_Broward,Silveroak Home Health Care Services Inc,290 NW 165TH STREET STE P-100,NORTH MIAMI BEACH,FL,33021,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,06/06/2006,5.0,Not Available,0.9790000000000001,43.0,50.0,1.0,88.0,91.0,1.0,70.0,71.0,1.0,83.0,87.0,0.16,6.0,2.0,0.213,6.0,1.0,1.0,75.0,84.0,0.9490000000000001,91.0,95.0,0.9590000000000001,94.0,97.0,0.941,88.0,90.0,0.925,75.0,82.0,0.976,98.0,97.0,,,,0.887,90.0,93.0,0.11900000000000001,11.0,B,0.065,9.0,7.0,A,Same As Expected,C,Same As Expected,C,N/A,N/A,E,N/A,E,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.13951623684004513,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.93,91.0,91.0,0.93,92.0,95.0,96.0,98.0,98.0,99.0,91.0,91.0,0.97,0.96,95.0,97.0,0.96,96.0,98.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.16129032258064516,,,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,,0.07096774193548387,0.05886332882273342,30,29,20151002,nan,2019/09
'108038,FL_Broward,South Florida Pediatric Homecare  Inc.,2452 N UNIVERSITY DR,PEMBROKE PINES,FL,33076,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,03/22/2004,,Not Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,N/A,Not Available,N/A,Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,4.0,0.05040595399188092,0.036535859269282815,108.0,4.0,0.16129032258064516,4.0,4.0,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,2.0,0.07096774193548387,0.05886332882273342,Not Available,Not Available,20161130,20170426.0,2019/09
'107762,FL_Broward,Southeast Homecare,7719 NW 48 ST STES 230  330 & 340,DORAL,FL,33029,Broward,155.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,04/15/2003,4.0,2,0.992,63.0,73.0,0.993,53.0,47.0,0.997,28.0,24.0,0.9990000000000001,63.0,73.0,0.331,11.0,2.0,0.35,11.0,3.0,0.998,47.0,64.0,0.605,10.0,5.0,0.882,83.0,89.0,0.787,40.0,23.0,0.873,60.0,64.0,0.745,36.0,22.0,1.0,99.0,97.0,0.843,84.0,87.0,,,N/A,,,,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.83,23.0,10.0,0.75,12.0,6.0,13.0,7.0,11.0,4.0,23.0,10.0,0.66,0.73,13.0,5.0,0.65,13.0,7.0,0.16610284167794317,2.0,0.05040595399188092,0.036535859269282815,108.0,1.0,0.16129032258064516,2.0,2.0,0.05806451612903226,0.05806451612903226,0.22580645161290322,0.2469553450608931,5.0,0.07096774193548387,0.05886332882273342,301,20,20150326,20181218.0,2019/09
